GMT;TIME;WSPE [m/s];WDIR [deg];HUMI [%];PRES [hPa];TEMP [°C];PM10 [ug/m3];PM25 [ug/m3];PM01 [ug/m3];O3 [ug/m3];SO2 [ug/m3];NO [ug/m3];NO2 [ug/m3];CO [ug/m3]
2024-02-11T08:00;11.02.2024 8:00;1.7;143;75;992;11.6;5;;;67.3;5.5;2.5;8.5;100
2024-02-11T09:00;11.02.2024 9:00;1.4;144;74;992;11.7;3;;;68.5;5.5;2.5;4;100
2024-02-11T10:00;11.02.2024 10:00;1.3;143;79;992;11.3;13;;;67.5;5.5;2.5;4;100
2024-02-11T11:00;11.02.2024 11:00;1.3;146;89;992;10.4;17;;;61.6;5.5;2.5;10.9;100
2024-02-11T12:00;11.02.2024 12:00;1.4;145;98;992;9.3;11;;;62;5.5;2.5;9.1;100
2024-02-11T13:00;11.02.2024 13:00;1;143;99;992;9.2;12;;;55.8;5.5;2.5;11.9;100
2024-02-11T14:00;11.02.2024 14:00;0.6;151;99;992;9.1;14;;;53.6;5.5;2.5;10;100
2024-02-11T15:00;11.02.2024 15:00;0.1;203;99;992;9.1;16;;;43.1;5.5;2.5;15.5;100
2024-02-11T16:00;11.02.2024 16:00;0.1;113;99;993;9;15;;;31.6;5.5;2.5;22.4;100
2024-02-11T17:00;11.02.2024 17:00;0.3;161;99;993;8.9;20;;;27.3;5.5;2.5;27.4;100
2024-02-11T18:00;11.02.2024 18:00;0.6;181;99;994;8.7;13;;;42.6;5.5;2.5;13.4;100
2024-02-11T19:00;11.02.2024 19:00;1.1;188;99;994;8.7;6;;;41.6;5.5;2.5;10.5;100
2024-02-11T20:00;11.02.2024 20:00;1.5;194;99;995;8.6;9;;;32.2;5.5;2.5;10.9;100
2024-02-11T21:00;11.02.2024 21:00;2.3;193;99;996;7.7;3;;;35.8;5.5;2.5;4;100
2024-02-11T22:00;11.02.2024 22:00;2.5;192;99;997;7.2;3;;;46.6;5.5;2.5;4;100
2024-02-11T23:00;11.02.2024 23:00;2;193;99;998;7.2;3;;;50;5.5;2.5;4;100
2024-02-12T00:00;12.02.2024 0:00;1.8;201;98;998;7.2;3;;;48.7;5.5;2.5;4;100
2024-02-12T01:00;12.02.2024 1:00;1.8;200;96;999;7.1;3;;;49.7;5.5;2.5;4;100
2024-02-12T02:00;12.02.2024 2:00;1.7;200;99;999;6.8;3;;;49.8;5.5;2.5;4;100
2024-02-12T03:00;12.02.2024 3:00;1.8;196;99;999;6.8;3;;;49.1;5.5;2.5;4;100
2024-02-12T04:00;12.02.2024 4:00;1.7;193;97;999;6.7;3;;;48.4;5.5;2.5;4;100
2024-02-12T05:00;12.02.2024 5:00;1.5;196;96;1000;6.9;3;;;46.9;5.5;2.5;4;100
2024-02-12T06:00;12.02.2024 6:00;1.3;197;97;1000;6.8;5;;;43.2;5.5;2.5;10.2;100
2024-02-12T07:00;12.02.2024 7:00;1.5;204;98;1001;6.7;12;;;31.3;5.5;2.5;21.4;100
2024-02-12T08:00;12.02.2024 8:00;1.4;206;96;1001;7;13;;;29.7;5.5;2.5;22.5;100
2024-02-12T09:00;12.02.2024 9:00;1.5;202;95;1002;7.3;9;;;32.5;5.5;2.5;18.2;100
2024-02-12T10:00;12.02.2024 10:00;1.3;200;90;1002;8.2;16;;;35.4;5.5;2.5;15.3;100
2024-02-12T11:00;12.02.2024 11:00;1.4;224;78;1002;10.1;6;;;45.8;5.5;2.5;9.9;100
2024-02-12T12:00;12.02.2024 12:00;1.3;208;71;1002;10.4;3;;;51.2;5.5;2.5;10;100
2024-02-12T13:00;12.02.2024 13:00;0.9;233;70;1003;10.3;7;;;47.5;5.5;2.5;13.4;100
2024-02-12T14:00;12.02.2024 14:00;1.1;248;64;1003;10.9;3;;;51.9;5.5;2.5;11.4;100
2024-02-12T15:00;12.02.2024 15:00;1.2;282;63;1004;10.6;3;;;53.8;5.5;2.5;10.7;100
2024-02-12T16:00;12.02.2024 16:00;0.7;316;69;1005;9.8;14;;;49.5;5.5;2.5;14.1;100
2024-02-12T17:00;12.02.2024 17:00;0.1;229;74;1005;9;14;;;35.7;5.5;2.5;21.4;100
2024-02-12T18:00;12.02.2024 18:00;0.2;259;76;1006;8.6;14;;;30.4;5.5;2.5;26.5;100
2024-02-12T19:00;12.02.2024 19:00;0.4;258;77;1007;8.5;18;;;31.5;5.5;2.5;23.3;100
2024-02-12T20:00;12.02.2024 20:00;0.2;221;80;1008;8.2;18;;;33.3;5.5;2.5;17.2;100
2024-02-12T21:00;12.02.2024 21:00;0.2;268;84;1009;7.6;21;;;33.4;5.5;2.5;16;100
2024-02-12T22:00;12.02.2024 22:00;0.1;219;87;1010;7.1;20;;;26.3;5.5;2.5;20.4;100
2024-02-12T23:00;12.02.2024 23:00;0.5;283;83;1011;7.4;12;;;39.4;5.5;2.5;12.9;100
2024-02-13T00:00;13.02.2024 0:00;0.3;334;82;1011;7.2;7;;;39.2;5.5;2.5;18;100
2024-02-13T01:00;13.02.2024 1:00;0.5;333;83;1012;6.9;7;;;53.3;5.5;2.5;4;100
2024-02-13T02:00;13.02.2024 2:00;0.2;319;88;1013;5.8;5;;;44.6;5.5;2.5;8.4;100
2024-02-13T03:00;13.02.2024 3:00;0.1;338;89;1013;5.3;6;;;45.1;5.5;2.5;4;100
2024-02-13T04:00;13.02.2024 4:00;0.1;178;97;1014;4.1;12;;;36.4;5.5;2.5;10.5;100
2024-02-13T05:00;13.02.2024 5:00;0;162;96;1014;4.8;18;;;24.3;5.5;2.5;19;100
2024-02-13T06:00;13.02.2024 6:00;0.2;233;96;1015;5;25;;;5;5.5;9.4;39.7;259.8
2024-02-13T07:00;13.02.2024 7:00;0.4;324;91;1017;5.5;22;;;14.5;5.5;2.5;38.6;100
2024-02-13T08:00;13.02.2024 8:00;1.2;338;87;1018;6.1;16;;;31.7;5.5;2.5;21.6;100
2024-02-13T09:00;13.02.2024 9:00;1.4;341;81;1018;6.8;12;;;51.2;5.5;2.5;4;100
2024-02-13T10:00;13.02.2024 10:00;1.4;317;72;1019;7.5;7;;;56.5;5.5;2.5;4;100
2024-02-13T11:00;13.02.2024 11:00;1.4;334;64;1019;8.2;3;;;62.1;5.5;2.5;4;100
2024-02-13T12:00;13.02.2024 12:00;1.4;345;62;1019;8.1;6;;;62.7;5.5;2.5;4;100
2024-02-13T13:00;13.02.2024 13:00;2.1;342;75;1020;7;14;;;56.7;5.5;2.5;8.4;100
2024-02-13T14:00;13.02.2024 14:00;1.7;345;82;1021;6.3;13;;;54.5;5.5;2.5;10.6;100
2024-02-13T15:00;13.02.2024 15:00;1.7;341;74;1021;6.9;8;;;61.5;5.5;2.5;10;100
2024-02-13T16:00;13.02.2024 16:00;1.8;353;74;1022;6.4;10;;;61.6;5.5;2.5;11.5;100
2024-02-13T17:00;13.02.2024 17:00;1.5;2;77;1023;5.7;11;;;56.8;5.5;2.5;15.2;100
2024-02-13T18:00;13.02.2024 18:00;0.2;190;84;1023;3.8;10;;;46.3;5.5;2.5;18.8;100
2024-02-13T19:00;13.02.2024 19:00;0.1;230;92;1023;3;17;;;29.7;5.5;2.5;31;100
2024-02-13T20:00;13.02.2024 20:00;0.1;241;93;1024;3.4;32;;;5;5.5;2.5;50.5;265.3
2024-02-13T21:00;13.02.2024 21:00;0.2;241;94;1024;3;30;;;14.4;5.5;2.5;41.4;299.7
2024-02-13T22:00;13.02.2024 22:00;0.2;252;98;1024;2.5;28;;;15.2;5.5;2.5;34.5;370.6
2024-02-13T23:00;13.02.2024 23:00;0.1;189;99;1024;1.5;26;;;5;5.5;2.5;37.4;337.6
2024-02-14T00:00;14.02.2024 0:00;0.2;212;99;1024;1.5;26;;;11.6;5.5;2.5;32.5;340.9
2024-02-14T01:00;14.02.2024 1:00;0.2;202;99;1025;1.3;27;;;14;5.5;2.5;27.6;344.9
2024-02-14T02:00;14.02.2024 2:00;0.3;177;99;1024;0.8;17;;;15;5.5;2.5;22;332.1
2024-02-14T03:00;14.02.2024 3:00;0.1;149;99;1024;0.3;14;;;16.7;5.5;2.5;19.9;261.3
2024-02-14T04:00;14.02.2024 4:00;0.2;187;99;1025;-0.2;13;;;15.1;5.5;2.5;21.7;211.7
2024-02-14T05:00;14.02.2024 5:00;0.6;173;99;1025;0;17;;;13.4;5.5;2.5;25.5;223.3
2024-02-14T06:00;14.02.2024 6:00;0.1;171;99;1025;-0.9;30;;;5;5.5;9.4;32.9;324.6
2024-02-14T07:00;14.02.2024 7:00;0.2;181;99;1025;-1.2;39;;;5;5.5;35.1;34.1;432.4
2024-02-14T08:00;14.02.2024 8:00;0.9;171;99;1025;0.4;29;;;11.7;5.5;20.5;28.2;344.4
2024-02-14T09:00;14.02.2024 9:00;1.3;192;88;1025;2.8;25;;;27.1;5.5;10.2;20.9;243.8
2024-02-14T10:00;14.02.2024 10:00;1.6;193;80;1025;4.8;14;;;38.6;5.5;6.6;16.3;100
2024-02-14T11:00;14.02.2024 11:00;1.6;205;76;1025;6.1;16;;;43.2;5.5;6;19.6;100
2024-02-14T12:00;14.02.2024 12:00;1.5;213;71;1025;7.3;18;;;56.6;5.5;2.5;12.4;100
2024-02-14T13:00;14.02.2024 13:00;1.9;207;67;1024;8.3;17;;;64;5.5;2.5;10.2;100
2024-02-14T14:00;14.02.2024 14:00;1.4;220;69;1024;8.3;18;;;61.5;5.5;2.5;12.9;100
2024-02-14T15:00;14.02.2024 15:00;1.3;207;73;1024;7.9;18;;;54.2;5.5;2.5;18.9;100
2024-02-14T16:00;14.02.2024 16:00;1.1;217;74;1024;7.7;20;;;53.6;5.5;2.5;17.9;100
2024-02-14T17:00;14.02.2024 17:00;1.1;201;77;1024;7.3;24;;;48.5;5.5;2.5;18.7;100
2024-02-14T18:00;14.02.2024 18:00;1.2;197;76;1025;7;16;;;52.7;5.5;2.5;15.7;100
2024-02-14T19:00;14.02.2024 19:00;1;202;77;1025;6.9;22;;;50.1;5.5;2.5;15.9;100
2024-02-14T20:00;14.02.2024 20:00;1.3;206;77;1025;6.9;23;;;47.5;5.5;2.5;17.5;100
2024-02-14T21:00;14.02.2024 21:00;1.4;198;77;1025;7.1;22;;;51.1;5.5;2.5;14.4;100
2024-02-14T22:00;14.02.2024 22:00;1.3;199;77;1025;7.2;14;;;49.4;5.5;2.5;14.8;100
2024-02-14T23:00;14.02.2024 23:00;1.3;200;77;1025;7.3;18;;;47.9;5.5;2.5;14.8;100
2024-02-15T00:00;15.02.2024 0:00;1.2;199;77;1025;7.2;15;;;46.7;5.5;2.5;15.2;100
2024-02-15T01:00;15.02.2024 1:00;1.1;216;78;1025;7.1;23;;;44.8;5.5;2.5;14.2;100
2024-02-15T02:00;15.02.2024 2:00;1;198;79;1025;7;13;;;44.4;5.5;2.5;14.3;100
2024-02-15T03:00;15.02.2024 3:00;0.8;184;80;1025;7;16;;;44.1;5.5;2.5;11.4;100
2024-02-15T04:00;15.02.2024 4:00;0.6;190;82;1024;6.8;17;;;40.5;5.5;2.5;13.1;100
2024-02-15T05:00;15.02.2024 5:00;1;205;83;1024;6.5;21;;;34.1;5.5;2.5;17.3;100
2024-02-15T06:00;15.02.2024 6:00;1.2;200;86;1025;5.9;16;;;25;5.5;2.5;28.5;100
2024-02-15T07:00;15.02.2024 7:00;1;195;86;1025;5.9;23;;;20.1;5.5;8.1;32.1;100
2024-02-15T08:00;15.02.2024 8:00;1.1;205;84;1025;6.7;33;;;22.5;5.5;10.8;29.2;100
2024-02-15T09:00;15.02.2024 9:00;1.4;196;76;1025;8.9;28;;;35.1;5.5;7;20.3;100
2024-02-15T10:00;15.02.2024 10:00;1.7;199;72;1025;10.8;32;;;46.6;5.5;2.5;14.3;100
2024-02-15T11:00;15.02.2024 11:00;2.1;197;76;1025;11;32;;;55.6;5.5;2.5;10.1;100
2024-02-15T12:00;15.02.2024 12:00;2.1;196;77;1025;11.2;26;;;56.6;5.5;2.5;10.8;100
2024-02-15T13:00;15.02.2024 13:00;1.8;214;77;1024;11.4;23;;;59.6;5.5;2.5;8.6;100
2024-02-15T14:00;15.02.2024 14:00;1.4;221;78;1024;11.6;20;;;54.6;5.5;2.5;12.3;100
2024-02-15T15:00;15.02.2024 15:00;1.6;201;79;1024;11.2;19;;;53.7;5.5;2.5;12;100
2024-02-15T16:00;15.02.2024 16:00;1.1;201;85;1024;10.3;18;;;42.7;5.5;2.5;20.2;100
2024-02-15T17:00;15.02.2024 17:00;0.9;207;92;1025;9.4;22;;;39.7;5.5;2.5;18;100
2024-02-15T18:00;15.02.2024 18:00;0.8;211;92;1025;9.5;21;;;39;5.5;2.5;16.7;100
2024-02-15T19:00;15.02.2024 19:00;0.8;209;91;1025;9.5;17;;;42.7;5.5;2.5;14.6;100
2024-02-15T20:00;15.02.2024 20:00;0.7;220;92;1025;9.2;20;;;38.2;5.5;2.5;16.1;100
2024-02-15T21:00;15.02.2024 21:00;0.8;209;93;1025;9;27;;;31.6;5.5;2.5;20.8;100
2024-02-15T22:00;15.02.2024 22:00;0.8;205;94;1025;8.7;21;;;30;5.5;2.5;20.5;100
2024-02-15T23:00;15.02.2024 23:00;0.7;201;94;1025;8.6;19;;;31.6;5.5;2.5;17.7;100
2024-02-16T00:00;16.02.2024 0:00;0.5;168;97;1025;7.7;10;;;34.7;5.5;2.5;11.6;100
2024-02-16T01:00;16.02.2024 1:00;0.1;128;99;1025;6.6;9;;;28.5;5.5;2.5;12.4;100
2024-02-16T02:00;16.02.2024 2:00;0.1;103;99;1024;5.6;12;;;16.4;5.5;2.5;21.7;202.5
2024-02-16T03:00;16.02.2024 3:00;0.1;73;99;1024;4.6;10;;;5;5.5;2.5;25.2;225
2024-02-16T04:00;16.02.2024 4:00;0.2;96;99;1024;4;15;;;5;5.5;7.4;26.6;274.9
2024-02-16T05:00;16.02.2024 5:00;0.1;88;99;1024;3.4;18;;;5;5.5;22.2;27.9;340
2024-02-16T06:00;16.02.2024 6:00;0.1;100;99;1023;2.9;25;;;5;5.5;57.1;29.1;448.9
2024-02-16T07:00;16.02.2024 7:00;0.2;98;99;1023;2.8;47;;;5;5.5;96.8;34;535.7
2024-02-16T08:00;16.02.2024 8:00;0.8;153;96;1024;5.9;69;;;13.7;5.5;73.7;41.8;392.4
2024-02-16T09:00;16.02.2024 9:00;1.2;189;76;1024;9.7;35;;;46;5.5;2.5;18.2;100
2024-02-16T10:00;16.02.2024 10:00;1.4;180;67;1024;11.4;6;;;59.9;5.5;2.5;11;100
2024-02-16T11:00;16.02.2024 11:00;1.5;212;59;1024;13.5;16;;;67.6;5.5;2.5;11.1;100
2024-02-16T12:00;16.02.2024 12:00;1.9;205;56;1024;14.2;16;;;73.3;5.5;2.5;9.8;100
2024-02-16T13:00;16.02.2024 13:00;2;207;55;1023;14.3;15;;;76.2;5.5;2.5;8.6;100
2024-02-16T14:00;16.02.2024 14:00;2.3;200;54;1023;14.2;11;;;79.6;5.5;2.5;4;100
2024-02-16T15:00;16.02.2024 15:00;2.1;201;55;1023;13.9;11;;;79.5;5.5;2.5;4;100
2024-02-16T16:00;16.02.2024 16:00;1.6;198;59;1023;13;13;;;74.2;5.5;2.5;9.4;100
2024-02-16T17:00;16.02.2024 17:00;1.2;197;64;1023;11.7;14;;;67.5;5.5;2.5;12.2;100
2024-02-16T18:00;16.02.2024 18:00;1.2;197;68;1023;10.7;13;;;67.3;5.5;2.5;11;100
2024-02-16T19:00;16.02.2024 19:00;1.2;208;75;1024;9.6;19;;;60.3;5.5;2.5;12.9;100
2024-02-16T20:00;16.02.2024 20:00;1.3;221;81;1024;8.6;18;;;57.3;5.5;2.5;13.1;100
2024-02-16T21:00;16.02.2024 21:00;1.4;215;82;1024;8.3;16;;;56.9;5.5;2.5;13;100
2024-02-16T22:00;16.02.2024 22:00;1.4;213;80;1024;8.3;14;;;60;5.5;2.5;11.7;100
2024-02-16T23:00;16.02.2024 23:00;1.4;211;78;1024;8.3;17;;;59.2;5.5;2.5;12.7;100
2024-02-17T00:00;17.02.2024 0:00;1.2;212;79;1025;7.9;21;;;56.7;5.5;2.5;13;100
2024-02-17T01:00;17.02.2024 1:00;1;216;81;1025;7.4;24;;;56.3;5.5;2.5;12;100
2024-02-17T02:00;17.02.2024 2:00;1.2;210;81;1025;7.1;20;;;55.5;5.5;2.5;12.4;100
2024-02-17T03:00;17.02.2024 3:00;1.5;201;79;1025;7.3;13;;;59.6;5.5;2.5;10.6;100
2024-02-17T04:00;17.02.2024 4:00;1.7;206;78;1025;7.4;15;;;62.2;5.5;2.5;9.6;100
2024-02-17T05:00;17.02.2024 5:00;1.2;205;77;1025;7.3;16;;;61.8;5.5;2.5;9.4;100
2024-02-17T06:00;17.02.2024 6:00;1.3;210;74;1026;7.5;11;;;65.1;5.5;2.5;4;100
2024-02-17T07:00;17.02.2024 7:00;1.2;208;72;1026;7.5;16;;;64.3;5.5;2.5;9;100
2024-02-17T08:00;17.02.2024 8:00;1.3;227;75;1027;7.6;18;;;59.9;5.5;2.5;12.1;100
2024-02-17T09:00;17.02.2024 9:00;1;207;94;1028;6.3;29;;;55.4;5.5;2.5;13.7;100
2024-02-17T10:00;17.02.2024 10:00;1.8;206;99;1029;5.6;21;;;59.9;5.5;2.5;10.6;100
2024-02-17T11:00;17.02.2024 11:00;1.4;204;99;1029;5.6;23;;;59.8;5.5;2.5;10.9;100
2024-02-17T12:00;17.02.2024 12:00;1;226;99;1030;5.8;26;;;56.6;5.5;2.5;12.5;100
2024-02-17T13:00;17.02.2024 13:00;1;206;99;1030;6.3;27;;;55.4;5.5;2.5;12;100
2024-02-17T14:00;17.02.2024 14:00;1.1;196;99;1030;6.6;21;;;54;5.5;2.5;10.2;100
2024-02-17T15:00;17.02.2024 15:00;1.2;205;99;1031;6.7;18;;;53.7;5.5;2.5;11;100
2024-02-17T16:00;17.02.2024 16:00;0.5;219;99;1032;6.8;21;;;50.3;5.5;2.5;12.2;100
2024-02-17T17:00;17.02.2024 17:00;0.6;180;99;1032;6.9;18;;;43.9;5.5;2.5;12.8;100
2024-02-17T18:00;17.02.2024 18:00;0.2;206;99;1033;7.1;23;;;32.2;5.5;2.5;21.6;206.6
2024-02-17T19:00;17.02.2024 19:00;0.1;209;99;1034;7.3;21;;;30.3;5.5;2.5;18.6;200.9
2024-02-17T20:00;17.02.2024 20:00;0.1;163;99;1034;6.9;10;;;25.3;5.5;2.5;16.8;100
2024-02-17T21:00;17.02.2024 21:00;0.1;209;99;1035;6.7;32;;;12.9;5.5;2.5;30.2;264.1
2024-02-17T22:00;17.02.2024 22:00;0.5;318;94;1036;7.4;11;;;40.6;5.5;2.5;24.3;100
2024-02-17T23:00;17.02.2024 23:00;1.6;351;88;1036;7.7;3;;;56;5.5;2.5;8.6;100
2024-02-18T00:00;18.02.2024 0:00;1.4;355;86;1037;6.8;3;;;55.7;5.5;2.5;4;100
2024-02-18T01:00;18.02.2024 1:00;1.3;350;85;1037;6.3;3;;;56.7;5.5;2.5;4;100
2024-02-18T02:00;18.02.2024 2:00;1.1;348;85;1037;6;3;;;58;5.5;2.5;4;100
2024-02-18T03:00;18.02.2024 3:00;0.9;345;84;1038;5.6;6;;;61.3;5.5;2.5;4;100
2024-02-18T04:00;18.02.2024 4:00;0.9;6;85;1037;5.4;3;;;61.9;5.5;2.5;4;100
2024-02-18T05:00;18.02.2024 5:00;0.4;6;87;1038;5.3;3;;;57.5;5.5;2.5;4;100
2024-02-18T06:00;18.02.2024 6:00;0.7;1;88;1038;5.1;10;;;55;5.5;2.5;4;100
2024-02-18T07:00;18.02.2024 7:00;0.6;20;88;1038;5;8;;;52.7;5.5;2.5;4;100
2024-02-18T08:00;18.02.2024 8:00;1;9;83;1038;5;3;;;51.6;5.5;2.5;11.7;100
2024-02-18T09:00;18.02.2024 9:00;0.8;18;70;1038;5.2;3;;;67.3;5.5;2.5;4;100
2024-02-18T10:00;18.02.2024 10:00;0.5;42;64;1038;5.7;3;;;72.8;5.5;2.5;4;100
2024-02-18T11:00;18.02.2024 11:00;0.8;47;60;1038;6.7;3;;;73.3;5.5;2.5;4;100
2024-02-18T12:00;18.02.2024 12:00;0.6;345;58;1037;7.1;17;;;75.1;5.5;2.5;4;100
2024-02-18T13:00;18.02.2024 13:00;0.7;329;57;1036;7.4;10;;;75.4;5.5;2.5;4;100
2024-02-18T14:00;18.02.2024 14:00;0.3;76;55;1035;7.9;9;;;77;5.5;2.5;4;100
2024-02-18T15:00;18.02.2024 15:00;0.5;169;54;1034;7.7;12;;;78.4;5.5;2.5;4;100
2024-02-18T16:00;18.02.2024 16:00;0.3;180;56;1034;7.1;3;;;73.8;5.5;2.5;4;100
2024-02-18T17:00;18.02.2024 17:00;0.3;85;65;1033;5.6;16;;;60;5.5;2.5;13.9;100
2024-02-18T18:00;18.02.2024 18:00;0.1;144;76;1032;3.7;26;;;44.8;5.5;2.5;22.4;218.1
2024-02-18T19:00;18.02.2024 19:00;0.3;94;84;1031;2.9;32;;;5;5.5;2.5;50.7;357
2024-02-18T20:00;18.02.2024 20:00;0.1;161;86;1030;2.4;33;;;22.9;5.5;2.5;37.8;402.4
2024-02-18T21:00;18.02.2024 21:00;0.3;168;88;1029;2.5;34;;;21.2;5.5;2.5;35.9;459.8
2024-02-18T22:00;18.02.2024 22:00;0.4;160;91;1029;2.3;33;;;17.1;5.5;2.5;34.7;452.2
2024-02-18T23:00;18.02.2024 23:00;0.8;164;91;1028;2.4;32;;;22.1;5.5;2.5;28.6;406.7
2024-02-19T00:00;19.02.2024 0:00;0.9;178;90;1027;3;22;;;27.1;5.5;2.5;23.3;280
2024-02-19T01:00;19.02.2024 1:00;0.5;121;92;1027;2.5;21;;;16.4;5.5;2.5;27.7;334
2024-02-19T02:00;19.02.2024 2:00;0.6;147;97;1026;2;28;;;12.5;5.5;2.5;27.4;337.4
2024-02-19T03:00;19.02.2024 3:00;1.1;194;88;1024;3.5;13;;;33.7;5.5;2.5;17.3;100
2024-02-19T04:00;19.02.2024 4:00;1.1;196;86;1024;4.1;16;;;36.6;5.5;2.5;17.2;100
2024-02-19T05:00;19.02.2024 5:00;1.4;201;83;1023;5.3;14;;;45.9;5.5;2.5;14.6;100
2024-02-19T06:00;19.02.2024 6:00;1.3;222;83;1023;5.8;18;;;46.8;5.5;2.5;15.2;100
2024-02-19T07:00;19.02.2024 7:00;1.5;203;86;1022;5.8;17;;;46.2;5.5;2.5;16.6;100
2024-02-19T08:00;19.02.2024 8:00;1.8;207;86;1022;6.4;20;;;48.7;5.5;2.5;14.1;100
2024-02-19T09:00;19.02.2024 9:00;1.7;205;88;1022;6.9;21;;;48.8;5.5;2.5;12.4;100
2024-02-19T10:00;19.02.2024 10:00;2;198;90;1021;7.5;24;;;48.8;5.5;2.5;10;100
2024-02-19T11:00;19.02.2024 11:00;2.4;195;90;1021;8.2;23;;;46.2;5.5;2.5;11.4;100
2024-02-19T12:00;19.02.2024 12:00;2.3;202;87;1021;9.1;24;;;42.7;5.5;2.5;12.6;100
2024-02-19T13:00;19.02.2024 13:00;1.9;203;88;1021;8.6;18;;;36;5.5;2.5;16.9;100
2024-02-19T14:00;19.02.2024 14:00;1.3;229;80;1022;9;3;;;42.2;5.5;2.5;15.5;100
2024-02-19T15:00;19.02.2024 15:00;1.3;236;81;1022;9;6;;;46.6;5.5;2.5;12.8;100
2024-02-19T16:00;19.02.2024 16:00;1.5;256;74;1023;9;3;;;57.3;5.5;2.5;10.2;100
2024-02-19T17:00;19.02.2024 17:00;0.9;247;76;1024;8.3;3;;;55.9;5.5;2.5;16.4;100
2024-02-19T18:00;19.02.2024 18:00;1.2;229;80;1024;7.6;6;;;58.6;5.5;2.5;10.4;100
2024-02-19T19:00;19.02.2024 19:00;1.1;220;84;1025;7.2;8;;;55.5;5.5;2.5;11.3;100
2024-02-19T20:00;19.02.2024 20:00;0.9;212;90;1025;6.8;13;;;51.5;5.5;2.5;13.2;100
2024-02-19T21:00;19.02.2024 21:00;1.1;202;92;1025;6.7;11;;;49.9;5.5;2.5;13.5;100
2024-02-19T22:00;19.02.2024 22:00;0.9;229;91;1025;6.7;8;;;49.5;5.5;2.5;11.6;100
2024-02-19T23:00;19.02.2024 23:00;0.4;208;96;1025;6.4;12;;;48.6;5.5;2.5;9.6;100
2024-02-20T00:00;20.02.2024 0:00;0.3;194;96;1025;6.2;7;;;48.1;5.5;2.5;8.9;100
2024-02-20T01:00;20.02.2024 1:00;0.4;186;96;1025;6;3;;;47.8;5.5;2.5;9;100
2024-02-20T02:00;20.02.2024 2:00;1.1;201;94;1024;6;3;;;50.6;5.5;2.5;4;100
2024-02-20T03:00;20.02.2024 3:00;1.3;210;94;1024;6;6;;;47.5;5.5;2.5;10.2;100
2024-02-20T04:00;20.02.2024 4:00;1.3;205;93;1024;5.9;3;;;48.2;5.5;2.5;4;100
2024-02-20T05:00;20.02.2024 5:00;1.4;205;94;1024;5.5;5;;;46.1;5.5;2.5;9;100
2024-02-20T06:00;20.02.2024 6:00;1.4;206;94;1024;5.5;6;;;36.7;5.5;2.5;19.6;100
2024-02-20T07:00;20.02.2024 7:00;1.4;209;94;1025;5.7;10;;;33.8;5.5;2.5;22.7;100
2024-02-20T08:00;20.02.2024 8:00;1.7;212;92;1025;6.2;15;;;36.6;5.5;2.5;19.2;100
2024-02-20T09:00;20.02.2024 9:00;1.5;208;90;1025;7;16;;;37.9;5.5;2.5;16.5;100
2024-02-20T10:00;20.02.2024 10:00;1.8;209;85;1025;8.1;19;;;44;5.5;2.5;11.7;100
2024-02-20T11:00;20.02.2024 11:00;1.8;208;84;1025;8.1;12;;;42.6;5.5;2.5;14.6;100
2024-02-20T12:00;20.02.2024 12:00;1.4;209;89;1025;7.9;26;;;39.7;5.5;2.5;15.8;100
2024-02-20T13:00;20.02.2024 13:00;1.5;198;88;1025;8.3;13;;;36.7;5.5;2.5;18.7;100
2024-02-20T14:00;20.02.2024 14:00;0.6;288;82;1025;9.2;9;;;39.4;5.5;2.5;20.7;100
2024-02-20T15:00;20.02.2024 15:00;1.1;245;70;1025;10.1;3;;;53.1;5.5;2.5;12.6;100
2024-02-20T16:00;20.02.2024 16:00;1;314;80;1025;8.7;10;;;58.7;5.5;2.5;9.6;100
2024-02-20T17:00;20.02.2024 17:00;0.6;307;85;1026;7.6;3;;;54.4;5.5;2.5;14.8;100
2024-02-20T18:00;20.02.2024 18:00;0.7;271;96;1027;6.2;11;;;55.1;5.5;2.5;18.3;100
2024-02-20T19:00;20.02.2024 19:00;1.2;316;99;1027;5.3;3;;;69.2;5.5;2.5;4;100
2024-02-20T20:00;20.02.2024 20:00;0.4;296;99;1027;5;3;;;67.7;5.5;2.5;4;100
2024-02-20T21:00;20.02.2024 21:00;0.4;264;99;1027;4.8;3;;;60.6;5.5;2.5;8.9;100
2024-02-20T22:00;20.02.2024 22:00;0.3;224;99;1028;4.5;8;;;48.5;5.5;2.5;16.8;100
2024-02-20T23:00;20.02.2024 23:00;0.3;234;99;1028;4.4;9;;;53.3;5.5;2.5;11.1;100
2024-02-21T00:00;21.02.2024 0:00;0.6;214;99;1027;4.3;15;;;50.9;5.5;2.5;9;100
2024-02-21T01:00;21.02.2024 1:00;0.6;204;99;1027;4.3;11;;;47.4;5.5;2.5;10.7;100
2024-02-21T02:00;21.02.2024 2:00;0.7;211;99;1026;4.1;14;;;47.4;5.5;2.5;9.1;100
2024-02-21T03:00;21.02.2024 3:00;0.6;199;99;1026;4;7;;;46.9;5.5;2.5;9.4;100
2024-02-21T04:00;21.02.2024 4:00;1;200;99;1025;4.2;9;;;46.9;5.5;2.5;10.1;100
2024-02-21T05:00;21.02.2024 5:00;0.9;200;98;1025;4.6;9;;;43.5;5.5;2.5;13.7;100
2024-02-21T06:00;21.02.2024 6:00;1.3;202;98;1025;4.6;11;;;40.1;5.5;2.5;19.5;100
